"id","overrideValues","name","ref1","ref2","ref3","ref4","ref5","ref6","ref7","ref8","ref9","ref10","ref11","ref12","ref13","ref14","ref15","ref16","ref17","ref18","ref19","ref20"
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Kampot","","KHM-7","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Kandal","","KHM-8","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Kep","","KHM-23","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Koh Kong","","KHM-9","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Kratié","","KHM-10","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Mondul Kiri","","KHM-11","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Oddar Meancheay","","KHM-22","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Pailin","","KHM-24","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Phnom Penh","","KHM-12","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Preah Sihanouk","","KHM-18","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Preah Vihear","","KHM-13","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Prey Veng","","KHM-14","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Pursat","","KHM-15","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Ratanak Kiri","","KHM-16","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Siemreap","","KHM-17","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Stung Treng","","KHM-19","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Svay Rieng","","KHM-20","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cambodia","Takéo","","KHM-21","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cameroon","Adamaoua","","CMR-AD","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cameroon","Centre","","CMR-CE","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cameroon","East","","CMR-ES","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cameroon","Far North","","CMR-EN","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cameroon","Littoral","","CMR-LT","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cameroon","North","","CMR-NO","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cameroon","North-West","","CMR-NW","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cameroon","South","","CMR-SU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cameroon","South-West","","CMR-SW","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cameroon","West","","CMR-OU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Alberta","AB","CAN-AB","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","British Columbia","BC","CAN-BC","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Manitoba","MB","CAN-MB","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","New Brunswick","NB","CAN-NB","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Newfoundland and Labrador","NL","CAN-NL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Northwest Territories","NT","CAN-NT","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Nova Scotia","NS","CAN-NS","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Nunavut","NU","CAN-NU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Ontario","ON","CAN-ON","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Prince Edward Island","PE","CAN-PE","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Quebec","QC","CAN-QC","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Saskatchewan","SK","CAN-SK","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Canada","Yukon","YT","CAN-YT","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Cayman Islands","","","","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Bamingui-Bangoran","","CAF-BB","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Bangui","","CAF-BGF","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Basse-Kotto","","CAF-BK","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Haute-Kotto","","CAF-HK","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Haute-Sangha / Mambéré-Kadéï","","CAF-HS","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Haut-Mbomou","","CAF-HM","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Kémo-Gribingui","","CAF-KG","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Lobaye","","CAF-LB","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Mbomou","","CAF-MB","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Nana-Grébizi (obsolete)","","CAF-KB","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Nana-Mambéré","","CAF-NM","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Ombella-Mpoko","","CAF-MP","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Ouaka","","CAF-UK","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Ouham","","CAF-AC","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Ouham-Pendé","","CAF-OP","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Sangha-Mbaéré (obsolete)","","CAF-SE","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Central African Republic","Vakaga","","CAF-VK","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Bahr el Gazel","","TCD-BG","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Batha","","TCD-BA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Borkou","","TCD-BO","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Borkou-Ennedi-Tibesti (obsolete)","","TCD-BET","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Chari-Baguirmi","","TCD-CB","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Ennedi","","TCD-EN","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Guéra","","TCD-GR","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Hadjer Lamis","","TCD-HL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Kanem","","TCD-KA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Lac","","TCD-LC","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Logone-Occidental","","TCD-LO","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Logone-Oriental","","TCD-LR","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Mandoul","","TCD-MA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Mayo-Kébbi-Est","","TCD-ME","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Mayo-Kébbi-Ouest","","TCD-MO","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Moyen-Chari","","TCD-MC","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Ouaddaï","","TCD-OD","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Salamat","","TCD-SA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Sila","","TCD-SI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Tandjilé","","TCD-TA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Tibesti","","TCD-TI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Ville de Ndjamena","","TCD-ND","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chad","Wadi Fira","","TCD-WF","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Aisen del General Carlos Ibanez del Campo","","CHL-AI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Antofagasta","","CHL-AN","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Araucania","","CHL-AR","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Arica y Parinacota","","CHL-AP","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Atacama","","CHL-AT","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Bio-Bio","","CHL-BI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Coquimbo","","CHL-CO","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Libertador General Bernardo O'Higgins","","CHL-LI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Los Lagos","","CHL-LL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Los Ríos","","CHL-LR","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Magallanes","","CHL-MA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Maule","","CHL-ML","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Region Metropolitana de Santiago","","CHL-RM","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Tarapaca","","CHL-TA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Chile","Valparaiso","","CHL-VS","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Anhui","","CHN-34","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Beijing","","CHN-11","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Chongqing","","CHN-50","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Fujian","","CHN-35","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Gansu","","CHN-62","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Guangdong","","CHN-44","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Guangxi","","CHN-45","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Guizhou","","CHN-52","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Hainan","","CHN-46","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Hebei","","CHN-13","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Heilongjiang","","CHN-23","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Henan","","CHN-41","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Hong Kong","","CHN-91","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Hubei","","CHN-42","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Hunan","","CHN-43","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Jiangsu","","CHN-32","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Jiangxi","","CHN-36","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Jilin","","CHN-22","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Liaoning","","CHN-21","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Macao","","CHN-92","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Nei Mongol","","CHN-15","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Ningxia","","CHN-64","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Qinghai","","CHN-63","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Shaanxi","","CHN-61","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Shandong","","CHN-37","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Shanghai","","CHN-31","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Shanxi","","CHN-14","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Sichuan","","CHN-51","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Taiwan","","CHN-71","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Tianjin","","CHN-12","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Xinjiang","","CHN-65","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Xizang","","CHN-54","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Yunnan","","CHN-53","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","China","Zhejiang","","CHN-33","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Amazonas","","COL-AMA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Antioquia","","COL-ANT","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Arauca","","COL-ARA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Atlántico","","COL-ATL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Bolívar","","COL-BOL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Boyacá","","COL-BOY","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Caldas","","COL-CAL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Caquetá","","COL-CAQ","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Casanare","","COL-CAS","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Cauca","","COL-CAU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Cesar","","COL-CES","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Chocó","","COL-CHO","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Córdoba","","COL-COR","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Cundinamarca","","COL-CUN","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Distrito Capital de Bogotá","","COL-DC","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Guainía","","COL-GUA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Guaviare","","COL-GUV","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Huila","","COL-HUI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","La Guajira","","COL-LAG","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Magdalena","","COL-MAG","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Meta","","COL-MET","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Nariño","","COL-NAR","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Norte de Santander","","COL-NSA","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Putumayo","","COL-PUT","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Quindío","","COL-QUI","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Risaralda","","COL-RIS","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","San Andrés, Providencia y Santa Catalina","","COL-SAP","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Santander","","COL-SAN","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Sucre","","COL-SUC","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Tolima","","COL-TOL","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Valle del Cauca","","COL-VAC","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Vaupés","","COL-VAU","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Colombia","Vichada","","COL-VID","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Comoros","","","","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Bouenza","","COG-11","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Brazzaville","","COG-BZV","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Cuvette","","COG-8","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Cuvette-Ouest","","COG-15","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Kouilou","","COG-5","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Lékoumou","","COG-2","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Likouala","","COG-7","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Niari","","COG-9","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Plateaux","","COG-14","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Pool","","COG-12","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo","Sangha","","COG-13","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo, Democratic Republic of the","Bandundu","","COD-BN","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo, Democratic Republic of the","Bas-Congo","","COD-BC","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo, Democratic Republic of the","Équateur","","COD-EQ","","","","","","","","","","","","","","","",""
"d1ded974-191f-4e2c-9223-19ec2cd097eb","true","Workday.Country_Regions","Congo, Democratic Republic of the","Kasai-Occidental","","COD-KW","","","","","","","","","","","","","","","",""
